suburb,address,type,price,date_sold,zipcode,bedrooms,bathrooms,car_garage,sqft_living,year_built,latitude,longitude
St Kilda,3/10 Mitford St,u,306000.0,11/2016,3182.0,,,,,,-37.871,144.9813
St Kilda,301/8 Blanche St,u,324000.0,08/2016,3182.0,2.0,1.0,1.0,0.0,2003.0,-37.8653,144.9824
St Kilda,14/31 Burnett St,u,285000.0,08/2016,3182.0,2.0,1.0,1.0,0.0,1970.0,-37.8604,144.9817
St Kilda,307/2 Chaucer St,u,201000.0,08/2016,3182.0,1.0,1.0,0.0,0.0,2013.0,-37.8682,144.9782
St Kilda,20/220 Barkly St,u,342000.0,05/2016,3182.0,2.0,2.0,1.0,0.0,2000.0,-37.8709,144.9807
St Kilda,201/8 Blanche St,u,336600.0,05/2016,3182.0,2.0,1.0,1.0,0.0,,-37.8653,144.9824
St Kilda,3 Emilton Av,h,696000.0,05/2016,3182.0,,,,,,,
St Kilda,4/25 Jackson St,u,240000.0,05/2016,3182.0,2.0,1.0,1.0,0.0,1970.0,-37.8619,144.976
St Kilda,8/25 Mitford St,u,382200.0,05/2016,3182.0,,,,,,-37.8723,144.9817
St Kilda,54 Pakington St,h,732000.0,05/2016,3182.0,2.0,1.0,1.0,208.0,,-37.8659,144.9887
St Kilda,52 Blanche St,h,552000.0,10/2016,3182.0,3.0,2.0,2.0,124.0,2000.0,-37.8656,144.9851
St Kilda,21/127 Grey St,u,198000.0,10/2016,3182.0,1.0,1.0,1.0,653.0,,-37.8642,144.9814
St Kilda,2/12 Irymple Av,u,347400.0,10/2016,3182.0,,,,,,,
St Kilda,3/38 Barkly St,u,302100.0,04/2016,3182.0,2.0,1.0,1.0,683.0,1940.0,-37.8594,144.9828
St Kilda,4/50 Dalgety St,u,306600.0,04/2016,3182.0,,,,,,-37.8592,144.981
St Kilda,4/58 Grey St,u,348000.0,04/2016,3182.0,2.0,1.0,0.0,0.0,1930.0,-37.8617,144.9796
St Kilda,17/51 Chapel St,u,216000.0,07/2016,3182.0,1.0,1.0,1.0,0.0,,-37.8627,144.9912
St Kilda,416/163 Fitzroy St,u,192000.0,07/2016,3182.0,1.0,2.0,1.0,0.0,2013.0,-37.8587,144.9797
St Kilda,52/167 Fitzroy St,t,777000.0,07/2016,3182.0,3.0,2.0,2.0,0.0,2000.0,-37.8584,144.9802
St Kilda,2/6 Redan St,u,288600.0,07/2016,3182.0,2.0,1.0,1.0,0.0,1966.0,-37.8596,144.9889
St Kilda,8/98 Barkly St,h,672000.0,03/2017,3182.0,3.0,2.0,2.0,1039.0,2006.0,-37.8638,144.982
St Kilda,15 Dalgety La,h,780000.0,03/2017,3182.0,,,,,,-37.8605,144.98
St Kilda,203/43 Duke St,u,240000.0,03/2017,3182.0,1.0,1.0,1.0,0.0,2012.0,-37.8676,144.9901
St Kilda,4/3 Eildon Ct,u,349200.0,03/2017,3182.0,2.0,1.0,0.0,0.0,1955.0,-37.8619,144.9771
St Kilda,7/17 Herbert St,u,726000.0,03/2017,3182.0,1.0,1.0,1.0,0.0,1970.0,-37.8716,144.9828
St Kilda,37/3 Herbert St,u,219600.0,03/2017,3182.0,1.0,1.0,0.0,0.0,,-37.8706,144.9821
St Kilda,26 Nelson St,h,484800.0,03/2017,3182.0,2.0,1.0,0.0,124.0,1908.0,-37.8562,144.9848
St Kilda,60 Octavia St,h,789000.0,03/2017,3182.0,,,,,,-37.858,144.9866
St Kilda,25 Smith St,h,789600.0,03/2017,3182.0,2.0,1.0,0.0,215.0,,-37.869,144.9826
St Kilda,1/260 St Kilda Rd,u,384000.0,03/2017,3182.0,2.0,1.0,1.0,0.0,,-37.8635,144.9857
St Kilda,74/604 St Kilda Rd,u,366000.0,03/2017,3182.0,,,,,,,
St Kilda,7/104 Barkly St,u,471000.0,06/2016,3182.0,2.0,2.0,2.0,0.0,2006.0,-37.8647,144.9819
St Kilda,6/285 Barkly St,u,270000.0,06/2016,3182.0,1.0,1.0,1.0,0.0,2009.0,-37.8731,144.9799
St Kilda,27 Bath St,h,525000.0,06/2016,3182.0,2.0,1.0,1.0,123.0,1900.0,-37.8641,144.9866
St Kilda,2/16 Charnwood Rd,u,390000.0,06/2016,3182.0,2.0,1.0,0.0,822.0,1930.0,-37.8585,144.9854
St Kilda,4/48 Dalgety St,u,243000.0,06/2016,3182.0,,,,,,-37.8594,144.9808
St Kilda,5/46 Greeves St,u,258600.0,06/2016,3182.0,2.0,1.0,1.0,0.0,1940.0,-37.8665,144.9833
St Kilda,9 Octavia St,h,660000.0,06/2016,3182.0,,,,,,-37.858,144.9846
St Kilda,4/27 Robe St,u,231000.0,06/2016,3182.0,2.0,1.0,1.0,0.0,1970.0,-37.8648,144.9783
St Kilda,104/30 The Esplanade,u,510000.0,06/2016,3182.0,,,,,,,
St Kilda,104/13 Wellington St,u,345000.0,06/2016,3182.0,2.0,2.0,1.0,0.0,2013.0,-37.8562,144.9844
St Kilda,5/47 Acland St,u,454500.0,11/2016,3182.0,2.0,1.0,1.0,0.0,,-37.865,144.9761
St Kilda,4/66 Alma Rd,u,321000.0,11/2016,3182.0,2.0,1.0,1.0,0.0,,-37.861,144.9891
St Kilda,4/267 Barkly St,u,366000.0,11/2016,3182.0,2.0,1.0,1.0,0.0,,-37.8722,144.98
St Kilda,10 Charlotte Pl,h,2640000.0,11/2016,3182.0,5.0,4.0,4.0,657.0,1900.0,-37.8582,144.9913
St Kilda,6/26 Charnwood Cr,u,360000.0,11/2016,3182.0,,,,,,,
St Kilda,51/3 Alfred Sq,u,366000.0,05/2016,3182.0,2.0,1.0,1.0,1211.0,1970.0,-37.8644,144.9741
St Kilda,13/60 Carlisle St,u,252000.0,05/2016,3182.0,1.0,1.0,1.0,0.0,,-37.8674,144.9839
St Kilda,7/128 Inkerman St,u,187200.0,05/2016,3182.0,,,,,,-37.8648,144.9881
St Kilda,30 Neptune St,h,807000.0,05/2016,3182.0,,,,,,-37.8627,144.9792
St Kilda,50 Fawkner St,h,750000.0,08/2016,3182.0,2.0,1.0,4.0,147.0,,-37.865,144.9804
St Kilda,1/155 Fitzroy St,u,216000.0,08/2016,3182.0,1.0,1.0,1.0,400.0,,-37.859,144.9792
St Kilda,5/170 St Kilda Rd,u,270000.0,08/2016,3182.0,2.0,1.0,1.0,841.0,2006.0,-37.8612,144.985
St Kilda,5/42 Grey St,u,321000.0,04/2016,3182.0,2.0,1.0,1.0,0.0,1930.0,-37.8614,144.9793
St Kilda,3/48 Dalgety St,u,329400.0,09/2016,3182.0,,,,,,-37.8594,144.9808
St Kilda,64 Havelock St,h,720300.0,09/2016,3182.0,2.0,1.0,0.0,201.0,1915.0,-37.8654,144.9809
St Kilda,104 Inkerman St,h,702000.0,09/2016,3182.0,,,,,,-37.8646,144.9866
St Kilda,602/13 Wellington St,u,339000.0,09/2016,3182.0,2.0,2.0,1.0,0.0,2013.0,-37.8562,144.9844
St Kilda,9/12 Acland St,u,271200.0,02/2017,3182.0,1.0,1.0,1.0,0.0,,-37.8631,144.9749
St Kilda,21/7 Alfred Sq,u,312000.0,02/2017,3182.0,2.0,1.0,1.0,1235.0,1980.0,-37.8645,144.9749
St Kilda,15/289 Barkly St,u,289380.0,02/2017,3182.0,2.0,1.0,0.0,0.0,,-37.8735,144.9798
St Kilda,1/160 Carlisle St,u,541200.0,02/2017,3182.0,2.0,1.0,0.0,0.0,1920.0,-37.8681,144.9894
St Kilda,51/167 Fitzroy St,u,960000.0,02/2017,3182.0,3.0,2.0,2.0,0.0,1850.0,-37.8584,144.9802
St Kilda,18 Odessa St,h,861000.0,02/2017,3182.0,2.0,1.0,1.0,225.0,,-37.8625,144.9888
St Kilda,301/182 Barkly St,u,450000.0,07/2016,3182.0,2.0,2.0,1.0,0.0,2009.0,-37.8686,144.9812
St Kilda,66 Clyde St,h,819000.0,07/2016,3182.0,2.0,1.0,1.0,361.0,1910.0,-37.8646,144.98
St Kilda,4/328 Dandenong Rd,u,288000.0,07/2016,3182.0,,,,,,,
St Kilda,229/135 Inkerman St,u,228000.0,07/2016,3182.0,,,,,,-37.8651,144.9878
St Kilda,30 Odessa St,h,1170000.0,07/2016,3182.0,4.0,2.0,2.0,436.0,1880.0,-37.8629,144.9887
St Kilda,311/13 Wellington St,u,282000.0,07/2016,3182.0,2.0,1.0,1.0,0.0,,-37.8562,144.9844
St Kilda,35 Pakington St,h,1006800.0,06/2016,3182.0,3.0,2.0,2.0,361.0,2016.0,-37.8663,144.9882
St Kilda,1/45 Robe St,u,240000.0,06/2016,3182.0,2.0,1.0,1.0,797.0,1970.0,-37.8642,144.9793
St Kilda,21/352 Canterbury Rd,u,300000.0,11/2016,3182.0,2.0,2.0,2.0,0.0,2000.0,-37.859,144.9767
St Kilda,12/45 Chapel St,u,430200.0,11/2016,3182.0,,,,,,,
St Kilda,8/2 Emilton Av,u,246000.0,11/2016,3182.0,,,,,,,
St Kilda,23/116 Inkerman St,u,132000.0,11/2016,3182.0,,,,,,-37.8646,144.9871
St Kilda,4/22 Inkerman St,u,240000.0,11/2016,3182.0,,,,,,-37.864,144.9826
St Kilda,33 Marine Pde,h,2850000.0,11/2016,3182.0,4.0,3.0,5.0,648.0,,-37.8724,144.9767
St Kilda,4/25 Octavia St,u,532800.0,11/2016,3182.0,,,,,,-37.8581,144.9854
St Kilda,4/51 Spenser St,u,456000.0,11/2016,3182.0,2.0,1.0,0.0,0.0,1930.0,-37.8718,144.9776
St Kilda,18/170 St Kilda Rd,u,432000.0,11/2016,3182.0,3.0,1.0,1.0,0.0,,-37.8612,144.985
St Kilda,13/62 Wellington St,u,276600.0,11/2016,3182.0,1.0,1.0,1.0,0.0,,-37.8571,144.987
St Kilda,5/69 Wellington St,u,348000.0,11/2016,3182.0,2.0,1.0,1.0,1155.0,1995.0,-37.8568,144.9873
St Kilda,2/79 Barkly St,u,420000.0,05/2016,3182.0,2.0,1.0,1.0,0.0,,-37.8626,144.9818
St Kilda,48/352 Canterbury Rd,u,258000.0,05/2016,3182.0,2.0,1.0,1.0,0.0,2008.0,-37.859,144.9767
St Kilda,71 Carlisle St,h,618000.0,05/2016,3182.0,3.0,1.0,1.0,292.0,,-37.8677,144.984
St Kilda,6/22 Charnwood Cr,u,366000.0,05/2016,3182.0,,,,,,,
St Kilda,1/43 Dalgety St,u,399000.0,05/2016,3182.0,,,,,,-37.8595,144.9812
St Kilda,1/5 Marine Pde,u,660000.0,05/2016,3182.0,2.0,1.0,2.0,1458.0,1920.0,-37.8695,144.9763
St Kilda,247 Barkly St,h,735000.0,08/2016,3182.0,3.0,1.0,1.0,248.0,2000.0,-37.8714,144.9802
St Kilda,77/151 Fitzroy St,u,240000.0,08/2016,3182.0,1.0,1.0,1.0,0.0,,-37.8591,144.979
St Kilda,10/1 St Kilda Rd,u,261000.0,08/2016,3182.0,1.0,1.0,1.0,0.0,1995.0,-37.8573,144.9825
St Kilda,10/66 Alma Rd,u,388800.0,07/2016,3182.0,2.0,1.0,1.0,1208.0,,-37.861,144.9891
St Kilda,26/11 Marine Pde,u,212400.0,07/2016,3182.0,1.0,1.0,1.0,1659.0,1960.0,-37.8699,144.9764
St Kilda,7/19 Redan St,u,330000.0,07/2016,3182.0,2.0,1.0,1.0,1357.0,,-37.8601,144.9898
St Kilda,4/91 Wellington St,u,285000.0,07/2016,3182.0,1.0,1.0,1.0,0.0,,-37.8569,144.9885
Strathmore,78 Hillsyde Pde,h,543000.0,09/2016,3041.0,3.0,2.0,2.0,662.0,,-37.7356,144.9242
Strathmore,82 Strathnaver Av,h,633000.0,09/2016,3041.0,,,,,,,
Strathmore,5 Wallace Cr,h,834000.0,09/2016,3041.0,,,,,,,
Strathmore,27 Woolart St,h,631200.0,09/2016,3041.0,4.0,2.0,2.0,699.0,,-37.7207,144.9073
Strathmore,24 Balmoral Av,h,900000.0,02/2016,3041.0,,,,,,,
Strathmore,9/2 North Av,u,246000.0,08/2016,3041.0,,,,,,,
Strathmore,43 Woolart St,h,609000.0,08/2016,3041.0,3.0,2.0,1.0,794.0,1970.0,-37.7196,144.9062
Strathmore,14 Bournian Av,h,801000.0,05/2016,3041.0,,,,,,,
Strathmore,49 Glenview Rd,h,759000.0,05/2016,3041.0,3.0,1.0,1.0,649.0,1950.0,-37.7367,144.9204
Strathmore,56 Hillsyde Pde,h,615000.0,05/2016,3041.0,3.0,2.0,1.0,654.0,1950.0,-37.7369,144.9251
Strathmore,3 Madel Av,h,780000.0,05/2016,3041.0,,,,,,,
Strathmore,8 Upland Rd,h,858000.0,05/2016,3041.0,3.0,1.0,1.0,694.0,1950.0,-37.7411,144.9262
Strathmore,4/6 Fenacre St,t,390000.0,11/2016,3041.0,,,,,,,
Strathmore,27 Henshall Rd,h,798000.0,09/2016,3041.0,3.0,2.0,1.0,606.0,1950.0,-37.7378,144.9168
Strathmore,43 Streldon Av,h,618000.0,09/2016,3041.0,,,,,,,
Strathmore,8 Woodland St,h,720000.0,09/2016,3041.0,3.0,2.0,2.0,1781.0,,-37.7439,144.9331
Strathmore,12 Columban Av,h,1404000.0,12/2016,3041.0,,,,,,,
Strathmore,3/15 Esmale St,u,375000.0,12/2016,3041.0,,,,,,,
Strathmore,39 Loeman St,h,792600.0,12/2016,3041.0,2.0,1.0,1.0,703.0,,-37.7346,144.9204
Strathmore,1 Melissa St,h,552000.0,12/2016,3041.0,,,,,,-37.7312,144.9181
Strathmore,69 Lloyd St,h,981000.0,02/2017,3041.0,4.0,2.0,3.0,0.0,1995.0,-37.7354,144.9128
Strathmore,34 Woodland St,h,716400.0,02/2017,3041.0,3.0,1.0,2.0,650.0,1930.0,-37.7436,144.9308
Strathmore,25 Hayes Rd,h,864000.0,06/2016,3041.0,5.0,3.0,2.0,617.0,1990.0,-37.7386,144.917
Strathmore,27 Dublin Av,h,780000.0,11/2016,3041.0,,,,,,,
Strathmore,355 Napier St,h,780000.0,11/2016,3041.0,4.0,3.0,2.0,0.0,1970.0,-37.7337,144.9184
Strathmore,122 Woodland St,h,972000.0,11/2016,3041.0,,,,,,,
Strathmore,40 Windsor Av,h,552000.0,05/2016,3041.0,,,,,,,
Strathmore,44b Woodland St,h,378000.0,05/2016,3041.0,,,,,,,
Strathmore,196a Mascoma St,h,510000.0,10/2016,3041.0,3.0,3.0,3.0,250.0,2016.0,-37.7189,144.9036
Strathmore,61 Mascoma St,h,690000.0,10/2016,3041.0,3.0,2.0,3.0,696.0,1950.0,-37.7261,144.9171
Strathmore,26 Wallace Cr,h,705000.0,10/2016,3041.0,,,,,,,
Strathmore,13 Woolart St,h,546000.0,10/2016,3041.0,3.0,1.0,2.0,692.0,1960.0,-37.7217,144.9074
Strathmore,43 Henshall Rd,h,858000.0,04/2016,3041.0,4.0,2.0,1.0,607.0,1990.0,-37.7376,144.9154
Strathmore,10 Roslyn St,h,549000.0,04/2016,3041.0,5.0,3.0,4.0,754.0,,-37.7298,144.9162
Strathmore,2 Columban Av,h,1029300.0,07/2016,3041.0,,,,,,,
Strathmore,2/13 Fenacre St,h,373500.0,07/2016,3041.0,3.0,2.0,2.0,254.0,2004.0,-37.7302,144.9167
Strathmore,124 Woodland St,h,900000.0,09/2016,3041.0,3.0,2.0,4.0,722.0,1950.0,-37.7427,144.9226
Strathmore,34 Lind St,t,597000.0,03/2017,3041.0,4.0,3.0,1.0,260.0,,-37.7319,144.9195
Strathmore,45 Loeman St,h,768000.0,03/2017,3041.0,4.0,2.0,2.0,689.0,1977.0,-37.7345,144.9196
Strathmore,44 Lind St,h,891000.0,06/2016,3041.0,5.0,2.0,4.0,502.0,2012.0,-37.7317,144.9177
Strathmore,9 Marks St,h,648000.0,06/2016,3041.0,3.0,2.0,2.0,211.0,1980.0,-37.734,144.9145
Strathmore,6 Prefect St,h,1029000.0,06/2016,3041.0,4.0,3.0,2.0,650.0,2001.0,-37.7363,144.9208
Strathmore,1/2 Roland Av,t,510000.0,06/2016,3041.0,,,,,,,
Strathmore,21 Strathnaver Av,h,600000.0,06/2016,3041.0,,,,,,,
Strathmore,2D Progress St,t,477000.0,11/2016,3041.0,,,,,,,
Strathmore,222 Woodland St,h,1590000.0,11/2016,3041.0,5.0,3.0,2.0,755.0,2009.0,-37.7417,144.9133
Strathmore,138a Lebanon St,h,378000.0,05/2016,3041.0,3.0,2.0,1.0,378.0,2000.0,-37.7245,144.9097
Strathmore,10 Madel Av,h,1278000.0,05/2016,3041.0,,,,,,,
Strathmore,36 Roland Av,h,660000.0,08/2016,3041.0,,,,,,,
Strathmore,59 Glenview Rd,h,723000.0,04/2016,3041.0,3.0,1.0,2.0,650.0,,-37.736,144.9202
Strathmore,11/2 Mascoma St,h,321000.0,04/2016,3041.0,2.0,1.0,1.0,151.0,,-37.7296,144.9234
Strathmore,16 Wendora St,h,645000.0,09/2016,3041.0,3.0,2.0,1.0,752.0,,-37.7303,144.9198
Strathmore,13 Willonga St,h,600000.0,02/2017,3041.0,3.0,1.0,2.0,697.0,,-37.7273,144.917
Strathmore,2 Head St,h,840000.0,07/2016,3041.0,4.0,1.0,2.0,656.0,,-37.7373,144.9217
Strathmore,9 Bruce St,h,552000.0,06/2016,3041.0,4.0,1.0,1.0,390.0,,-37.7413,144.9163
Strathmore,7 Colclough Ct,h,576000.0,06/2016,3041.0,5.0,3.0,2.0,387.0,,-37.7225,144.9055
Strathmore,68 Kernan St,h,666000.0,06/2016,3041.0,,,,,,-37.7361,144.9129
Strathmore,220 Napier St,h,696000.0,06/2016,3041.0,3.0,1.0,1.0,651.0,,-37.7416,144.9204
Strathmore,34 Glenview Rd,h,822000.0,05/2016,3041.0,4.0,2.0,2.0,908.0,1960.0,-37.735,144.9203
Strathmore,22 Lamart St,h,591000.0,05/2016,3041.0,,,,,,,
Strathmore,243 Mascoma St,t,486000.0,05/2016,3041.0,,,,,,,
Strathmore,353a Mascoma St,u,450000.0,05/2016,3041.0,,,,,,,
Strathmore,9 North Av,h,1146000.0,05/2016,3041.0,,,,,,,
Strathmore,1 Balmoral Av,h,900000.0,08/2016,3041.0,,,,,,,
Strathmore,164 Lebanon St,t,360000.0,08/2016,3041.0,4.0,3.0,2.0,717.0,,-37.7234,144.9077
Strathmore,7 Colclough Ct,h,528000.0,07/2016,3041.0,5.0,3.0,2.0,387.0,,-37.7225,144.9055
Strathmore,42 Henshall Rd,h,771000.0,07/2016,3041.0,3.0,2.0,2.0,616.0,,-37.7373,144.9155
Sunshine,5 Leith Av,h,402000.0,09/2016,3020.0,,,,,,,
Sunshine,1/136 Wright St,u,156000.0,09/2016,3020.0,2.0,1.0,1.0,79.0,,-37.7952,144.8262
Sunshine,142 Cornwall Rd,h,480000.0,12/2016,3020.0,3.0,2.0,1.0,655.0,1940.0,-37.7809,144.8424
Sunshine,32 Matthews St,h,570000.0,12/2016,3020.0,3.0,1.0,1.0,700.0,1960.0,-37.7933,144.8411
Sunshine,11 Thomson St,h,375000.0,12/2016,3020.0,3.0,1.0,1.0,203.0,1950.0,-37.7853,144.843
Sunshine,18 Tyler St,h,426000.0,12/2016,3020.0,2.0,1.0,0.0,457.0,,-37.7878,144.8369
Sunshine,17 Barnard Ct,h,441000.0,03/2017,3020.0,3.0,1.0,2.0,539.0,,-37.7877,144.8398
Sunshine,160 Cornwall Rd,h,600600.0,03/2017,3020.0,3.0,1.0,5.0,879.0,,-37.7796,144.8426
Sunshine,7 High St,h,468000.0,03/2017,3020.0,3.0,1.0,0.0,486.0,1943.0,-37.7886,144.8438
Sunshine,1 Markstone Ct,h,426000.0,03/2017,3020.0,2.0,1.0,2.0,619.0,,-37.7794,144.8395
Sunshine,24 Martin St,h,810300.0,03/2017,3020.0,4.0,1.0,0.0,726.0,1940.0,-37.7864,144.8353
Sunshine,15 Mellor St,h,447000.0,03/2017,3020.0,3.0,1.0,2.0,518.0,1960.0,-37.7802,144.8374
Sunshine,2A Ritchie Ct,h,294000.0,03/2017,3020.0,2.0,1.0,1.0,322.0,,-37.7876,144.8342
Sunshine,143b Cornwall Rd,h,289800.0,06/2016,3020.0,,,,,,,
Sunshine,51 Ardoyne St,h,420000.0,08/2016,3020.0,4.0,2.0,1.0,807.0,,-37.7966,144.8252
Sunshine,36 Matthews St,h,537000.0,05/2016,3020.0,4.0,2.0,2.0,690.0,,-37.7933,144.8408
Sunshine,17 Snowden St,h,394500.0,05/2016,3020.0,3.0,1.0,1.0,513.0,1955.0,-37.7796,144.8372
Sunshine,1 Walter St,h,618000.0,05/2016,3020.0,4.0,2.0,2.0,803.0,2002.0,-37.7932,144.8434
Sunshine,3/17 Anderson Rd,h,276000.0,11/2016,3020.0,3.0,2.0,1.0,119.0,2009.0,-37.7939,144.8261
Sunshine,3 Colin St,h,435000.0,11/2016,3020.0,3.0,1.0,3.0,534.0,,-37.7801,144.8412
Sunshine,116 Cornwall Rd,h,372000.0,11/2016,3020.0,3.0,1.0,1.0,376.0,,-37.7831,144.842
Sunshine,143 Cornwall Rd,h,276000.0,11/2016,3020.0,3.0,1.0,1.0,306.0,,-37.7807,144.842
Sunshine,69a Monash St,u,282000.0,11/2016,3020.0,2.0,1.0,1.0,234.0,,-37.7895,144.8385
Sunshine,27 Parsons St,h,546000.0,11/2016,3020.0,3.0,1.0,1.0,725.0,,-37.7918,144.8419
Sunshine,17 Hampshire Rd,h,421200.0,09/2016,3020.0,3.0,1.0,1.0,542.0,1950.0,-37.7949,144.8303
Sunshine,158 Morris St,h,348000.0,09/2016,3020.0,3.0,1.0,1.0,469.0,,-37.7923,144.8289
Sunshine,3 Alexandra Av,h,531000.0,12/2016,3020.0,,,,,,,
Sunshine,1/164 Cornwall Rd,u,294000.0,12/2016,3020.0,3.0,1.0,1.0,301.0,1950.0,-37.7793,144.8427
Sunshine,34 Ernest St,h,534000.0,11/2016,3020.0,4.0,1.0,2.0,668.0,1930.0,-37.7796,144.845
Sunshine,1/11 Kinnane Cr,t,342000.0,11/2016,3020.0,,,,,,,
Sunshine,7 Barnett St,h,405000.0,08/2016,3020.0,3.0,1.0,1.0,500.0,,-37.7821,144.8456
Sunshine,4/162 Cornwall Rd,h,255000.0,05/2016,3020.0,2.0,1.0,1.0,225.0,2000.0,-37.7795,144.8432
Sunshine,3 Lynch St,h,429000.0,05/2016,3020.0,3.0,1.0,2.0,558.0,1925.0,-37.7807,144.8341
Sunshine,2/140 Morris St,u,299400.0,05/2016,3020.0,,,,,,,
Sunshine,3 Donald St,h,489600.0,10/2016,3020.0,3.0,1.0,1.0,511.0,1958.0,-37.7906,144.8387
Sunshine,59 Hertford Rd,h,495000.0,10/2016,3020.0,2.0,1.0,3.0,580.0,,-37.7818,144.8393
Sunshine,34 Matthews St,h,570000.0,10/2016,3020.0,3.0,1.0,4.0,704.0,,-37.7933,144.8409
Sunshine,1/10 Norma St,u,255300.0,10/2016,3020.0,2.0,1.0,0.0,153.0,1970.0,-37.7912,144.8439
Sunshine,20 Servante St,h,441000.0,10/2016,3020.0,3.0,1.0,3.0,435.0,,-37.7877,144.838
Sunshine,14 Thomson St,h,357000.0,10/2016,3020.0,3.0,1.0,1.0,36.0,,-37.7851,144.8434
Sunshine,13 Union St,h,441000.0,10/2016,3020.0,3.0,1.0,1.0,490.0,,-37.7892,144.8432
Sunshine,1 Boreham St,h,366000.0,04/2016,3020.0,3.0,1.0,0.0,705.0,1965.0,-37.8005,144.822
Sunshine,14 Staughton St,h,360000.0,04/2016,3020.0,3.0,1.0,1.0,0.0,1950.0,-37.7796,144.8455
Sunshine,3/2 Alexandra Av,u,210000.0,07/2016,3020.0,,,,,,,
Sunshine,72 Anderson Rd,h,357599.39999999997,07/2016,3020.0,3.0,1.0,1.0,750.0,,-37.7892,144.827
Sunshine,25 Benjamin St,h,354600.0,07/2016,3020.0,2.0,1.0,0.0,210.0,,-37.7938,144.8322
Sunshine,146 Cornwall Rd,h,354000.0,07/2016,3020.0,3.0,1.0,1.0,438.0,,-37.7804,144.8425
Sunshine,8 Couch St,h,414600.0,07/2016,3020.0,4.0,1.0,1.0,521.0,,-37.7953,144.8332
Sunshine,15 Hampshire Rd,h,420600.0,07/2016,3020.0,3.0,1.0,1.0,550.0,,-37.7952,144.8302
Sunshine,82 Hertford Rd,h,412800.0,07/2016,3020.0,2.0,1.0,1.0,611.0,,-37.7824,144.8414
Sunshine,29 Benjamin St,h,366600.0,09/2016,3020.0,2.0,1.0,2.0,204.0,1925.0,-37.7938,144.8321
Sunshine,127 Duke St,h,393000.0,09/2016,3020.0,3.0,1.0,1.0,497.0,,-37.7809,144.8467
Sunshine,47 Anderson Rd,h,330600.0,03/2017,3020.0,2.0,1.0,2.0,613.0,,-37.7918,144.8268
Sunshine,75 Cornwall Rd,h,450000.0,03/2017,3020.0,3.0,1.0,1.0,483.0,,-37.7866,144.841
Sunshine,94 Couch St,h,402000.0,03/2017,3020.0,4.0,1.0,1.0,603.0,1950.0,-37.7945,144.8267
Sunshine,20 Kingaroy Rd,h,532800.0,03/2017,3020.0,4.0,1.0,2.0,562.0,,-37.7919,144.8394
Sunshine,8 High St,h,364500.0,06/2016,3020.0,3.0,1.0,2.0,487.0,,-37.7883,144.8439
Sunshine,17 Leonard St,h,510000.0,06/2016,3020.0,3.0,1.0,2.0,505.0,1970.0,-37.7798,144.8352
Sunshine,7 Union St,h,354000.0,06/2016,3020.0,3.0,1.0,1.0,490.0,,-37.7893,144.8437
Sunshine,7 Whitty St,h,333000.0,06/2016,3020.0,2.0,1.0,1.0,254.0,,-37.7881,144.8354
Sunshine,7 Alexandra Av,h,450000.0,11/2016,3020.0,,,,,,,
Sunshine,22 Andrew St,h,486000.0,11/2016,3020.0,,,,,,-37.7806,144.8413
Sunshine,13 Cannon St,h,363000.0,11/2016,3020.0,3.0,1.0,1.0,462.0,1956.0,-37.7969,144.8276
Sunshine,16 Couch St,h,558000.0,11/2016,3020.0,4.0,2.0,2.0,504.0,2005.0,-37.7952,144.8325
Sunshine,166a Morris St,u,330000.0,11/2016,3020.0,2.0,1.0,1.0,0.0,,-37.7922,144.8283
Sunshine,8 Station Pl,h,528000.0,11/2016,3020.0,3.0,1.0,3.0,463.0,1925.0,-37.7905,144.8359
Sunshine,104 Wright St,h,342000.0,11/2016,3020.0,3.0,1.0,2.0,535.0,1970.0,-37.7956,144.8292
Sunshine,18 Barnett St,h,420000.0,05/2016,3020.0,3.0,1.0,4.0,505.0,1960.0,-37.7817,144.8448
Sunshine,24 McIntosh St,h,342600.0,05/2016,3020.0,3.0,1.0,2.0,589.0,1960.0,-37.7856,144.8177
Sunshine,6 Station Pl,h,501000.0,05/2016,3020.0,4.0,2.0,2.0,465.0,1980.0,-37.7905,144.836
Sunshine,14a Staughton St,u,282000.0,05/2016,3020.0,,,,,,,
Sunshine,5 Lorenz St,h,375000.0,08/2016,3020.0,3.0,1.0,1.0,459.0,1955.0,-37.7813,144.8394
Sunshine,9 Una St,h,417000.0,08/2016,3020.0,3.0,1.0,1.0,616.0,1930.0,-37.7842,144.843
Sunshine,74 Benjamin St,h,476400.0,02/2017,3020.0,3.0,1.0,0.0,426.0,,-37.793,144.8283
Sunshine,30 Chapman St,h,534000.0,02/2017,3020.0,3.0,1.0,1.0,668.0,,-37.7943,144.8319
Sunshine,132 Cornwall Rd,h,546000.0,02/2017,3020.0,3.0,2.0,2.0,653.0,1992.0,-37.7815,144.8423
Sunshine,41 Sun Cr,h,453000.0,02/2017,3020.0,,,,,,,
Sunshine,107 Wright St,h,364200.0,02/2017,3020.0,3.0,1.0,2.0,563.0,1965.0,-37.7956,144.826
Sunshine,11 Brislington St,h,407700.0,07/2016,3020.0,3.0,1.0,1.0,351.0,2002.0,-37.7843,144.8392
Sunshine,3/2 Cooper St,t,300000.0,06/2016,3020.0,3.0,1.0,2.0,224.0,1985.0,-37.7863,144.8401
